"level4_cod";"scientificName";"SSBS";"Best_guess_binomial";"Reference";"SSS";"Diversity_metric_type";"Study_common_taxon";"Predominant_land_use";"Use_intensity";"Km_to_nearest_edge_of_habitat";"Longitude";"Latitude";"Taxon";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"Higher_taxon";"Measurement";"Effort_corrected_measurement";"Invasion_status"
"BLT-ES";"Allomengea scopigera";"AD1_2008__Billeter 17 E-VMA 49";"Allomengea scopigera";"Billeter et al. 2008";"AD1_2008__Billeter 17 49";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Allomengea scopigera";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Allomengea";"scopigera";"Arachnida";10;10;"predicts_NA"
"BLT-ES";"Allomengea scopigera";"AD1_2008__Billeter 17 E-VMA 50";"Allomengea scopigera";"Billeter et al. 2008";"AD1_2008__Billeter 17 50";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Allomengea scopigera";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Allomengea";"scopigera";"Arachnida";4;4;"predicts_NA"
"BLT-ES";"Allomengea scopigera";"AD1_2008__Billeter 17 E-VMA 51";"Allomengea scopigera";"Billeter et al. 2008";"AD1_2008__Billeter 17 51";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Allomengea scopigera";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Allomengea";"scopigera";"Arachnida";20;20;"predicts_NA"
"BLT-ES";"Allomengea scopigera";"AD1_2008__Billeter 17 E-VMA 52";"Allomengea scopigera";"Billeter et al. 2008";"AD1_2008__Billeter 17 52";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Allomengea scopigera";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Allomengea";"scopigera";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Allomengea scopigera";"AD1_2008__Billeter 17 E-VMA 53";"Allomengea scopigera";"Billeter et al. 2008";"AD1_2008__Billeter 17 53";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Allomengea scopigera";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Allomengea";"scopigera";"Arachnida";3;3;"predicts_NA"
"BLT-ES";"Allomengea scopigera";"AD1_2008__Billeter 17 E-VMA 54";"Allomengea scopigera";"Billeter et al. 2008";"AD1_2008__Billeter 17 54";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Allomengea scopigera";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Allomengea";"scopigera";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Allomengea scopigera";"AD1_2008__Billeter 17 E-VMA 55";"Allomengea scopigera";"Billeter et al. 2008";"AD1_2008__Billeter 17 55";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Allomengea scopigera";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Allomengea";"scopigera";"Arachnida";3;3;"predicts_NA"
"BLT-ES";"Allomengea scopigera";"AD1_2008__Billeter 17 E-VMA 56";"Allomengea scopigera";"Billeter et al. 2008";"AD1_2008__Billeter 17 56";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Allomengea scopigera";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Allomengea";"scopigera";"Arachnida";2;2;"predicts_NA"
"BLT-ES";"Allomengea scopigera";"AD1_2008__Billeter 17 E-VMA 57";"Allomengea scopigera";"Billeter et al. 2008";"AD1_2008__Billeter 17 57";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Allomengea scopigera";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Allomengea";"scopigera";"Arachnida";9;9;"predicts_NA"
"BLT-ES";"Allomengea scopigera";"AD1_2008__Billeter 17 E-VMA 58";"Allomengea scopigera";"Billeter et al. 2008";"AD1_2008__Billeter 17 58";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Allomengea scopigera";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Allomengea";"scopigera";"Arachnida";5;5;"predicts_NA"
"BLT-ES";"Allomengea scopigera";"AD1_2008__Billeter 17 E-VMA 59";"Allomengea scopigera";"Billeter et al. 2008";"AD1_2008__Billeter 17 59";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Allomengea scopigera";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Allomengea";"scopigera";"Arachnida";3;3;"predicts_NA"
"BLT-ES";"Allomengea scopigera";"AD1_2008__Billeter 17 E-VMA 61";"Allomengea scopigera";"Billeter et al. 2008";"AD1_2008__Billeter 17 61";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Allomengea scopigera";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Allomengea";"scopigera";"Arachnida";2;2;"predicts_NA"
"BLT-ES";"Allomengea scopigera";"AD1_2008__Billeter 17 E-VMA 63";"Allomengea scopigera";"Billeter et al. 2008";"AD1_2008__Billeter 17 63";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Allomengea scopigera";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Allomengea";"scopigera";"Arachnida";5;5;"predicts_NA"
"BLT-ES";"Allomengea scopigera";"AD1_2008__Billeter 17 E-VMA 64";"Allomengea scopigera";"Billeter et al. 2008";"AD1_2008__Billeter 17 64";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Allomengea scopigera";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Allomengea";"scopigera";"Arachnida";2;2;"predicts_NA"
"BLT-ES";"Allomengea vidua";"AD1_2008__Billeter 17 E-VII 36";"Allomengea vidua";"Billeter et al. 2008";"AD1_2008__Billeter 17 36";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;25.640556;58.334444;"Allomengea vidua";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Allomengea";"vidua";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Allomengea vidua";"AD1_2008__Billeter 17 E-VII 44";"Allomengea vidua";"Billeter et al. 2008";"AD1_2008__Billeter 17 44";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;25.640556;58.334444;"Allomengea vidua";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Allomengea";"vidua";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-ARE 1";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 1";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";8;8;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-ARE 10";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 10";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";10;10;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-ARE 11";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 11";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";2;2;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-ARE 13";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 13";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";12;12;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-ARE 14";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 14";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";3;3;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-ARE 15";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 15";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";3;3;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-ARE 16";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 16";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-ARE 2";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 2";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";8;8;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-ARE 3";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 3";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";6;6;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-ARE 4";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 4";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-ARE 6";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 6";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";4;4;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-ARE 7";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 7";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-ARE 8";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 8";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";4;4;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VIH 17";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 17";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;25.012778;58.568333;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";11;11;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VIH 19";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 19";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;25.012778;58.568333;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";4;4;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VIH 21";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 21";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;25.012778;58.568333;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VIH 22";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 22";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;25.012778;58.568333;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";12;12;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VIH 23";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 23";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;25.012778;58.568333;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";4;4;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VIH 25";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 25";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;25.012778;58.568333;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VIH 26";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 26";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;25.012778;58.568333;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";4;4;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VIH 27";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 27";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;25.012778;58.568333;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";2;2;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VIH 28";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 28";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;25.012778;58.568333;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";7;7;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VIH 29";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 29";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;25.012778;58.568333;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";4;4;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VIH 32";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 32";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;25.012778;58.568333;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VII 35";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 35";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;25.640556;58.334444;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";2;2;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VII 38";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 38";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;25.640556;58.334444;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VII 47";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 47";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;25.640556;58.334444;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VMA 53";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 53";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VMA 54";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 54";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";7;7;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VMA 55";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 55";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";4;4;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VMA 57";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 57";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VMA 59";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 59";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";2;2;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VMA 60";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 60";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";4;4;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VMA 61";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 61";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VMA 63";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 63";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Alopecosa pulverulenta";"AD1_2008__Billeter 17 E-VMA 64";"Alopecosa pulverulenta";"Billeter et al. 2008";"AD1_2008__Billeter 17 64";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Alopecosa pulverulenta";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Lycosidae";"Alopecosa";"pulverulenta";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Anguliphantes angulipalpis";"AD1_2008__Billeter 17 E-VIH 19";"Anguliphantes angulipalpis";"Billeter et al. 2008";"AD1_2008__Billeter 17 19";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;25.012778;58.568333;"Anguliphantes angulipalpis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Anguliphantes";"angulipalpis";"Arachnida";2;2;"predicts_NA"
"BLT-ES";"Anguliphantes angulipalpis";"AD1_2008__Billeter 17 E-VII 39";"Anguliphantes angulipalpis";"Billeter et al. 2008";"AD1_2008__Billeter 17 39";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;25.640556;58.334444;"Anguliphantes angulipalpis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Anguliphantes";"angulipalpis";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Antistea elegans";"AD1_2008__Billeter 17 E-ARE 1";"Antistea elegans";"Billeter et al. 2008";"AD1_2008__Billeter 17 1";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Antistea elegans";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Hahniidae";"Antistea";"elegans";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Araeoncus humilis";"AD1_2008__Billeter 17 E-VMA 49";"Araeoncus humilis";"Billeter et al. 2008";"AD1_2008__Billeter 17 49";"Abundance";"Arthropoda";"Cropland";"Intense use";NA;26.280278;58.156667;"Araeoncus humilis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Araeoncus";"humilis";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Araneus quadratus";"AD1_2008__Billeter 17 E-ARE 1";"Araneus quadratus";"Billeter et al. 2008";"AD1_2008__Billeter 17 1";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Araneus quadratus";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Araneidae";"Araneus";"quadratus";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Araniella cucurbitina";"AD1_2008__Billeter 17 E-ARE 5";"Araniella cucurbitina";"Billeter et al. 2008";"AD1_2008__Billeter 17 5";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Araniella cucurbitina";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Araneidae";"Araniella";"cucurbitina";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Araniella cucurbitina";"AD1_2008__Billeter 17 E-VIH 17";"Araniella cucurbitina";"Billeter et al. 2008";"AD1_2008__Billeter 17 17";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;25.012778;58.568333;"Araniella cucurbitina";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Araneidae";"Araniella";"cucurbitina";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Bathyphantes gracilis";"AD1_2008__Billeter 17 E-ARE 1";"Bathyphantes gracilis";"Billeter et al. 2008";"AD1_2008__Billeter 17 1";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Bathyphantes gracilis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Bathyphantes";"gracilis";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Bathyphantes gracilis";"AD1_2008__Billeter 17 E-ARE 11";"Bathyphantes gracilis";"Billeter et al. 2008";"AD1_2008__Billeter 17 11";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Bathyphantes gracilis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Bathyphantes";"gracilis";"Arachnida";2;2;"predicts_NA"
"BLT-ES";"Bathyphantes gracilis";"AD1_2008__Billeter 17 E-ARE 14";"Bathyphantes gracilis";"Billeter et al. 2008";"AD1_2008__Billeter 17 14";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Bathyphantes gracilis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Bathyphantes";"gracilis";"Arachnida";1;1;"predicts_NA"
"BLT-ES";"Bathyphantes gracilis";"AD1_2008__Billeter 17 E-ARE 2";"Bathyphantes gracilis";"Billeter et al. 2008";"AD1_2008__Billeter 17 2";"Abundance";"Arthropoda";"Cropland";"Minimal use";NA;24.580278;58.491944;"Bathyphantes gracilis";"Animalia";"Arthropoda";"Arachnida";"Araneae";"Linyphiidae";"Bathyphantes";"gracilis";"Arachnida";1;1;"predicts_NA"
